nSeq,frontal,smoothed_values,Wavetype
39884,26662,25043.109629859027,0
39885,25637,23406.83246248276,2
39886,23808,21800.17585345155,2
39887,19777,20255.855401809473,2
39888,14759,18797.491957699825,2
39889,9914,17446.21359263406,2
39890,6759,16222.817388060103,2
39891,5758,15141.94934686532,2
39892,5910,14206.106553226831,2
39893,6444,13426.383523518976,2
39894,7258,12800.179381366452,1
39895,8100,12319.874154825224,1
39896,9084,11990.585962212212,1
39897,10156,11832.345535157157,1
39898,11519,11857.740977813923,1
39899,12617,12058.193590403158,1
39900,14147,12424.213364273028,1
39901,15678,12938.386135432223,1
39902,16997,13581.521042025475,1
39903,18154,14347.078994181222,1
39904,18693,15198.216144920161,1
39905,18952,16077.306831108615,1
39906,19214,16969.901312772872,1
39907,19617,17882.11068267226,1
39908,20460,18798.05028011545,1
39909,21220,19681.889551118427,1
39910,22229,20515.396668074536,1
39911,23113,21324.415712198443,1
39912,23933,22145.572713616748,1
39913,25007,23002.154398638137,1
39914,26305,23909.720794163484,1
39915,27348,24857.17148248437,1
39916,28048,25777.183382144172,1
39917,28014,26607.778279290156,1
39918,26969,27332.454066799393,1
39919,25544,27915.57192677058,1
39920,23840,28326.34772972585,1
39921,22744,28535.57775599909,1
39922,23040,28524.741961157666,1
39923,24680,28325.165951606843,1
39924,26650,28025.422734022264,1
39925,28694,27717.040018168987,2
39926,30480,27458.97750892657,2
39927,31316,27250.306911493703,2
39928,31348,27073.93538449338,2
39929,30904,26875.484299597265,2
39930,29400,26621.283657364776,0
39931,27760,26323.7959299985,0
39932,26197,25999.634515515416,0
39933,25168,25702.918789995743,0
39934,23940,25469.167266134555,0
39935,23672,25338.85578694498,0
39936,23428,25332.53609916761,0
39937,23132,25434.1178368542,0
39938,22692,25550.967083154563,0
39939,22336,25592.272598425552,0
39940,22389,25528.306768107617,2
39941,22481,25391.13495474515,1
39942,22986,25244.811359508632,1
39943,23640,25099.73433523152,1
39944,23810,24943.30872587511,1
39945,23640,24769.042993518407,1
39946,24144,24591.584343984767,1
39947,25032,24437.466574766328,1
39948,26012,24324.883151288388,1
39949,27576,24278.618170748614,1
39950,28600,24306.75960385955,1
39951,29472,24420.66135449825,1
39952,30296,24629.738517928887,1
39953,29720,24942.711267350023,1
39954,28304,25354.287543765968,1
39955,27562,25842.991415277967,1
39956,27136,26406.047925819945,1
39957,26844,27046.00347369616,1
39958,26904,27753.667026778337,1
39959,27649,28518.118121530817,1
39960,28944,29309.053046834,1
39961,29696,30115.700954041244,1
39962,29978,30926.53335529957,1
39963,30088,31743.844048013936,1
39964,30217,32560.91484636758,1
39965,30032,33382.89999546391,1
39966,30068,34216.79343361596,1
39967,30428,35053.19501663227,1
39968,30844,35858.50067376331,0
39969,31176,36591.281786029576,2
39970,31616,37219.08404172094,2
39971,32724,37715.52224714909,2
39972,34332,38071.69529189272,2
39973,36540,38297.89662850498,2
39974,38716,38419.912763476896,2
39975,40148,38425.88244793852,2
39976,40408,38299.76845301076,2
39977,40492,38050.55805526877,2
39978,40412,37721.43899042431,2
39979,41212,37370.616438823694,2
39980,42808,37047.82084045223,2
39981,44764,36764.567175404954,2
39982,46408,36524.44916865716,2
39983,45928,36310.78764716249,2
39984,44916,36047.986333018256,2
39985,42301,35631.202384040036,2
39986,38260,35025.04231889944,2
39987,33500,34210.44951356758,2
39988,29850,33194.38169102465,2
39989,28476,32010.321565827522,0
39990,27869,30703.503207001933,1
39991,26620,29316.614821420742,1
39992,23684,27892.165768136303,1
39993,20828,26491.222462517606,1
39994,19008,25142.716784837765,1
39995,18545,23863.390837991774,1
39996,18565,22653.506161885038,1
39997,18524,21516.049397604493,1
39998,18568,20467.134690560375,1
39999,18473,19514.26270229663,1
40000,18214,18682.319345894546,1
40001,18300,18006.94423950926,1
40002,18529,17522.75563658859,1
40003,18568,17266.455453655995,2
40004,18989,17228.3609237318,2
40005,20020,17381.26647908501,2
40006,20812,17726.752457700502,2
40007,20896,18246.267418916203,2
40008,20592,18903.25751637157,2
40009,20310,19678.014895099128,2
40010,20704,20580.510379142415,2
40011,21524,21611.827204407542,2
40012,22604,22751.377715621686,2
40013,23237,23974.45620197845,2
40014,24180,25258.124190990304,2
40015,25124,26588.11355292529,0
40016,25444,27952.75863463094,0
40017,25605,29329.36262737964,0
40018,26288,30699.973599771412,0
40019,27392,32043.038364043598,0
40020,28852,33340.66252811808,0
40021,30148,34552.57662891113,0
40022,31084,35645.23769581553,2
40023,31816,36591.964306921145,2
40024,32228,37387.3815665368,2
40025,33944,38028.246853590856,2
40026,38176,38509.098016736585,2
40027,44604,38830.16088607659,2
40028,51008,38991.14043536122,2
40029,55688,38967.884968291335,2
40030,57828,38773.56577838782,2
40031,56884,38441.74813490557,2
40032,52548,38028.47286937562,2
40033,44892,37592.305685956366,2
40034,37308,37133.57257557268,2
40035,31944,36668.10110797506,2
40036,28632,36190.36728686598,2
40037,27237,35683.25486124171,2
40038,27376,35118.64429393008,2
40039,28000,34507.869692489745,0
40040,28588,33867.04297249417,0
40041,29465,33199.29815716782,0
40042,30116,32497.32713723825,0
40043,29596,31755.787120917863,0
40044,28796,30989.83503839402,0
40045,27280,30237.749918248304,0
40046,25460,29546.15998952777,0
40047,24422,28930.932847782704,0
40048,23837,28389.233023453748,0
40049,24236,27916.86801139387,0
40050,25960,27514.802074568233,0
40051,27512,27182.52643316745,0
40052,28840,26917.435187034913,0
40053,29524,26732.5337993807,0
40054,29504,26635.480926369077,0
40055,29136,26626.742053040034,0
40056,28146,26699.099549424845,0
40057,27072,26830.399917727067,0
40058,26780,27019.456063983103,0
40059,27064,27260.36139901089,0
40060,27105,27534.911579702766,0
40061,27436,27818.840364956028,0
40062,28076,28104.71773815618,0
40063,29104,28414.30927790503,0
40064,30620,28781.902285370517,0
40065,32325,29238.336413386925,0
40066,33320,29783.359605127505,0
40067,34228,30374.97027234885,0
40068,34862,30932.254027068153,0
40069,34957,31416.719139206532,0
40070,33756,31820.925727689915,0
40071,32196,32133.866960951236,0
40072,30932,32345.165744633,0
40073,30272,32451.354349167046,0
40074,30200,32450.354996097478,0
40075,30709,32328.783759399645,0
40076,31426,32107.515044927153,0
40077,31124,31885.777337182033,0
40078,30224,31736.755159470908,0
40079,29957,31665.338028418253,0
40080,30372,31658.87916657803,0
40081,31451,31747.767455846075,0
40082,32464,31941.748939139736,0
40083,32816,32195.30013799521,0
40084,32880,32404.917637671548,0
40085,33108,32545.596242705884,0
40086,32978,32642.283435139118,0
40087,32164,32711.358343302632,0
40088,30922,32781.20997240801,2
40089,28910,32867.75158682169,2
40090,28004,32971.71296068336,2
40091,28860,33091.249159222294,2
40092,31372,33247.033862920274,2
40093,33876,33471.26185115055,2
40094,36205,33773.11480594721,2
40095,37808,34153.49170625539,2
40096,38502,34597.03856701298,2
40097,38884,35093.67989438906,1
40098,39308,35654.289303258054,1
40099,40092,36287.147222679305,1
40100,40800,36993.12528721224,1
40101,41249,37793.53263974049,1
40102,42056,38688.19192213278,1
40103,42332,39670.38717839425,1
40104,41557,40721.79911457571,1
40105,40376,41820.48049040259,1
40106,39824,42938.15893844393,1
40107,40396,44038.760358167754,1
40108,40584,45113.66340577132,1
40109,40320,46167.59354411396,1
40110,40309,47189.32640308873,1
40111,42012,48148.977523701906,1
40112,45280,49020.736344883866,1
40113,48928,49788.76222354868,1
40114,50944,50437.992878560726,1
40115,51101,50967.481773076055,2
40116,49764,51397.16650871427,2
40117,47664,51721.2829110199,2
40118,47264,51932.08912564231,2
40119,48192,52019.515228405755,2
40120,49500,51980.47397612125,2
40121,51676,51787.71614218635,2
40122,54432,51421.209091458244,2
40123,57016,50872.60183545,2
40124,58964,50152.091043540786,2
40125,60008,49327.546047739146,2
40126,59940,48520.81757973662,2
40127,56596,47741.33243635662,2
40128,51804,46942.536604298315,2
40129,48396,46084.36306026115,2
40130,47284,45226.223868599474,2
40131,46100,44277.473090620064,2
40132,44212,43243.12283893611,0
40133,42280,42112.89783568748,0
40134,41416,40966.95426983038,0
40135,40144,39863.707420328545,1
40136,37872,38811.515794803265,1
40137,35077,37762.81452614946,1
40138,31572,36674.969790205236,1
40139,28340,35526.88580310786,1
40140,25964,34292.38644578268,1
40141,24752,33000.91252801924,1
40142,24597,31690.09450389847,1
40143,24685,30414.045188416785,1
40144,24588,29209.067905346685,1
40145,25024,28144.81411877919,1
40146,25952,27256.69599250285,1
40147,26958,26504.699967558132,1
40148,27776,25904.23873615438,1
40149,27896,25490.554707556275,1
40150,28173,25298.901429988313,1
40151,28588,25360.83620915903,1
40152,28984,25676.027180566736,1
40153,29628,26238.26899039764,1
40154,30592,27045.23866671441,1
40155,31724,28100.252937080946,1
40156,33489,29375.804115521445,1
40157,35816,30819.412105805997,1
40158,37480,32397.789369251514,1
40159,38296,34053.20115569109,1
40160,38776,35736.27204278353,2
40161,38920,37420.95621861046,0
40162,39096,39113.28007388493,0
40163,39112,40837.923146562964,0
40164,39388,42617.31626984538,0
40165,39956,44419.48018889213,0
40166,39908,46197.620891083265,2
40167,39436,47888.75261070223,2
40168,39364,49429.45845108908,2
40169,40104,50796.137027089666,2
40170,41368,51983.245839123105,2
40171,43364,52977.46953760754,2
40172,46584,53799.00149119999,2
40173,51528,54465.78970276865,2
40174,58304,54992.21497264598,2
40175,64268,55399.13863266123,2
40176,65456,55705.17597426981,2
40177,65452,55924.79268607567,1
40178,65452,55998.202837113895,1
40179,65452,55877.46080676346,1
40180,61344,55562.220214237685,1
40181,60728,55100.32782867383,1
40182,61092,54514.66994121644,1
40183,63541,53803.15938470993,1
40184,62944,52973.1656049695,1
40185,58944,52065.47537926683,1
40186,53480,51122.40483297039,1
40187,49016,50145.3104800733,1
40188,45692,49106.59487653372,1
40189,43092,47963.396125788466,1
40190,40984,46699.93092640526,1
40191,38544,45329.57159409325,1
40192,36626,43884.618413903685,1
40193,35504,42412.80166399043,1
40194,35128,40951.20394638479,1
40195,33616,39532.057361009625,1
40196,31264,38183.22658747771,1
40197,31336,36938.98441858217,1
40198,32161,35814.539041172546,1
40199,32904,34810.54939395344,1
40200,33588,33904.989472706104,1
40201,33527,33078.102095908966,1
40202,33525,32331.969437463027,1
40203,34592,31672.46068719028,2
40204,35648,31105.882501896678,2
40205,34704,30625.716104762665,2
40206,32353,30223.84220861853,2
40207,30496,29913.88344181164,2
40208,29489,29752.345273780185,2
40209,29533,29787.061348205985,2
40210,30152,30028.222066552946,2
40211,30748,30470.75689987813,2
40212,31629,31071.37832894243,2
40213,32700,31775.87603740681,2
40214,33504,32552.102114958234,2
40215,34380,33386.846746168165,2
40216,34952,34257.39047188154,0
40217,35310,35119.72809470041,0
40218,35340,35921.79998942862,0
40219,35800,36616.171315834465,0
40220,36404,37176.69258803131,1
40221,37205,37601.95570389326,1
40222,37664,37905.593856031286,1
40223,38310,38099.84460989476,1
40224,39280,38238.92677503059,1
40225,40176,38399.486322995646,1
40226,40854,38619.05852439539,1
40227,41060,38830.21695943983,1
40228,41052,39028.41880255188,1
40229,40837,39216.853259668795,1
40230,41001,39415.22491703766,1
40231,41332,39536.30475453591,1
40232,41260,39653.1669691522,1
40233,41148,39814.366688406735,1
40234,41160,40103.78144795038,1
40235,41306,40486.888163934505,1
40236,40032,40898.40024906345,1
40237,37856,41285.16249713557,1
40238,36256,41638.12482928707,1
40239,35856,41980.64904363605,1
40240,36620,42340.40216492085,1
40241,38151,42738.890434325374,1
40242,40300,43143.961987058545,1
40243,42608,43533.854428342434,1
40244,44744,43902.08624185897,2
40245,45964,44245.62088496054,2
40246,46748,44509.264151346986,2
40247,46628,44654.104000650506,0
40248,45896,44729.58655067931,0
40249,44828,44763.05403853879,0
40250,43772,44774.513197926215,0
40251,43620,44783.763762161325,0
40252,43660,44813.82038788364,0
40253,43484,44884.456206140734,0
40254,43220,45004.914694909196,0
40255,43776,45154.1153334947,0
40256,45600,45285.01409518164,0
40257,48828,45341.23678522449,0
40258,51756,45320.65759504665,0
40259,52792,45233.20905183448,0
40260,52136,45088.91608222745,0
40261,49976,44903.08813056177,0
40262,47656,44691.515380215744,1
40263,46352,44490.314314656745,1
40264,45160,44320.97165412046,1
40265,43544,44181.75958637019,1
40266,42012,44072.352488106146,1
40267,40556,43982.573263488644,1
40268,39445,43914.6651682045,1
40269,39416,43847.51035153404,1
40270,40460,43765.7703147604,1
40271,41416,43674.38099143508,1
40272,41669,43579.83773492575,1
40273,42076,43476.26485269045,1
40274,42081,43388.03092148109,1
40275,42052,43341.78082055329,1
40276,42164,43354.324163003745,1
40277,42573,43434.536122674304,1
40278,42756,43584.973545587905,1
40279,43504,43810.8251248997,1
40280,44388,44112.210221630776,1
40281,45156,44487.53616713598,1
40282,45660,44935.27356057521,1
40283,45548,45435.91963092185,1
40284,45304,45982.27956042295,1
40285,45609,46565.721937185874,1
40286,46312,47177.69936463751,0
40287,47596,47770.082366342765,0
40288,49720,48310.61755096285,0
40289,51588,48783.45014788807,0
40290,52384,49180.02230333398,0
40291,51640,49508.86598886229,0
40292,50544,49779.9780899746,2
40293,49472,50002.68348140886,2
40294,48396,50191.429427057876,2
40295,47700,50339.80246583951,2
40296,48260,50416.60848464522,2
40297,49401,50414.605054855354,2
40298,50628,50345.37406001694,2
40299,52036,50206.35311429215,2
40300,53264,49974.06655929721,2
40301,54190,49648.20689298904,2
40302,53272,49243.392139946896,2
40303,50504,48756.71696611745,2
40304,47504,48175.71723504218,2
40305,45536,47467.59795669458,2
40306,43972,46605.09539633262,1
40307,43300,45605.651938023024,1
40308,42724,44543.40768042449,1
40309,42149,43472.90202691665,1
40310,42220,42396.76545444411,1
40311,42760,41326.8588999033,1
40312,43240,40275.77750193691,1
40313,42708,39253.39899136313,1
40314,41408,38282.7705990544,1
40315,39748,37372.290784654404,1
40316,37976,36516.59512838892,1
40317,36228,35714.12679680313,1
40318,33848,34976.09041057003,1
40319,31636,34312.64561576822,1
40320,30488,33731.43870368793,1
40321,29688,33253.73875550006,1
40322,29492,32884.71735013186,1
40323,30158,32619.94243664851,1
40324,30828,32487.256736941632,1
40325,31504,32484.80328805296,1
40326,32204,32595.152583145846,1
40327,33028,32785.819465756475,2
40328,33748,33032.24890105633,2
40329,34104,33309.1677332119,2
40330,33919,33610.701897420375,2
40331,33744,33945.434369048264,2
40332,33528,34310.63920603789,2
40333,33554,34710.29581517402,2
40334,33564,35128.36378039623,0
40335,33864,35558.50536045398,0
40336,34716,36006.42758019109,0
40337,36247,36475.61180424614,0
40338,37424,36970.76729834712,0
40339,38352,37526.80220227582,0
40340,39456,38159.67194346599,0
40341,40340,38847.967721300985,0
40342,40868,39541.717397325294,0
40343,41288,40225.24246590132,0
40344,41192,40891.53289099302,0
40345,41496,41527.708712081316,0
40346,43004,42111.901605160674,0
40347,45400,42648.389409195195,0
40348,47008,43127.08687782747,0
40349,47944,43529.09457339504,0
40350,49008,43849.113562099184,0
40351,49128,44115.42823182061,0
40352,48276,44373.15600830485,0
40353,46528,44619.75378403263,0
40354,43680,44824.75281336922,0
40355,40740,44973.21101637694,2
40356,39209,45054.411015301004,2
40357,38988,45049.676089002045,0
40358,38964,44965.47129057259,0
40359,39056,44790.77965057277,0
40360,40068,44515.59572940593,0
40361,41208,44169.70594424825,0
40362,41492,43803.79174321645,0
40363,41440,43445.690333589046,0
40364,41632,43089.58021396874,0
40365,42112,42731.13869040029,0
40366,42840,42367.95988584503,0
40367,43956,42011.100936416165,0
40368,44564,41647.16364631269,0
40369,44508,41231.12846954644,0
40370,44732,40776.580329030905,0
40371,45228,40338.89225344267,0
40372,45941,39959.70941670043,0
40373,46464,39639.973549528826,0
40374,45576,39380.97345270313,0
40375,43380,39174.614984706255,0
40376,40492,38984.244643896105,0
40377,37908,38781.48167769507,0
40378,35940,38577.39029978938,0
40379,34496,38386.856229467725,0
40380,33924,38219.01031595003,0
40381,33536,38060.85019770616,0
40382,33720,37912.85467624637,0
40383,33960,37775.66028082156,0
40384,34512,37667.7244406708,0
40385,35064,37600.73371675411,0
40386,35616,37584.485308636475,0
40387,36204,37619.71998613491,0
40388,37236,37708.45998366078,0
40389,37988,37847.82048459861,0
40390,38316,38043.77509334716,0
40391,38884,38310.42973708698,0
40392,40144,38615.03031524457,0
40393,41228,38905.934454091366,0
40394,41644,39185.55088751862,0
40395,41124,39455.169306152995,0
40396,40221,39698.823391333855,0
40397,38968,39921.23884885664,0
40398,38092,40150.3127668387,0
40399,38370,40385.016062446106,0
40400,40288,40629.62306071031,0
40401,42584,40905.89616217967,0
40402,44268,41235.88078589746,0
